text	label
haha wow it ' s amaze how some senior can leave after fourth period jealous : loudly cry face : : sad but relieve face :	1
need to play football .	0
absolutely love be leave to hang	1
user good one at its intellectual best ! good act too !	0
absolutely love be leave to hang	1
i get warm fuzzies from 0 - day i can not patch because of apps that need old version of java . thanks sunguard and adp !	0
hey , hi . i be here to look pretty and insult your intelligence . [ insert something insult to your intelligence and hairflip here ]	0
you know that moment of satisfaction when you finally understand math ? yeah , me neither .	0
“ user : i could not tell you the key to success , but the key to failure be try to please everyone . ”	0
this dude really need to ask me to homecoming soon . - -	0
user user yeah , trophy and goal be not everything .	0
glad to know i mean so much to you .	0
company next door use explosives to get their material sound like a war , i spill tea all over my notebook { thanks }	0
my favourite pre - work job : fix a puncture bike tyre .	1
this lab class boring af	0
well that be a nice conversation	0
`` user : “ user : the bus today lol ” wink `` asshole wink 	0
wow . you sure know how to reel in the hotties	0
user user i wudnt say funny lmao !	0
user get a dictionary , look up	0
no ride to school today , goodthing	0
user ya im on my way now	0
user it ' s mint	0
i can not even describe how excited i be to go cook noodle for 3 hour	1
so excited for school ! jk h8 school	1
ada batunya iih ( σ ‾ ▿ ‾ ) - σ rt user : hem rt user : ~ ( ' o '~ ) ( ~ ' o ' ) ~ rt user : user aduh beuh parah omongannya !	0
it seem the only time i can stay awake now it ' s at 4:30 in the morning . no need to sleep anymore . do not worry . i be fine . fml	1
well that be a nice conversation	0
rip user deeply sadden by the loss of my dear friend and business partner chris lighty . he will be greatly miss . - 50	0
thank god i invest in an umbrella this year .	0
`` god will supply us with the opportunity , but it ' s up to us to do something with it . ``	0
i get distract way to easily	0
woah arsenal , do not make too many signing jesus ! let others buy player for once	0
user come down for it , 3 week away	0
you be drag down by the very people who claim they be try to inspire .	0
user so do you sparkle in the sunlight be a `` vampire `` and all ? 	0
dirt under your finger nail have to be the most disgusting look thing ever	0
i just love have my eye water when i sneeze .	1
stupid android . - -	0
user nope , i can not stand to lick envelope either . yuck !	0
we all have that one person who we wish we never give our phone number to . ted	0
10 turn ons yet again if you list them on twitter you be garbage .	0
too bad she ' s not that good at play the gay part of her character . pll	0
“ user : i love it when the nail salon say they will be 15 minute when you have be wait 30 ” ? : smirk face :	0
hahaha . wenger be a fucking genius . giroud be d only striker leave in arsenal . lmao . !	0
user aww . subway pop though	0
i like the way you french . inhale , do it again : red heart :	0
i can not wait to go to the oyster fest ^.^	0
its late and its still so crowded . .	0
user stop bitching if you wasn ' t a dick you would still be with the 1 st team	0
oh my gosh ! can you imagine user play piano on her tour while sing a song . i would die and go to heaven . she be an angel	0
user come down for it , 3 week away	0
start my day off with some nice encouragement from my mom . awesome morning	0
i be well aware jesus do not care if i give you a discount on your church van rental . it ' s call missionary problem	0
thanks for show me how real christian act . ur such a good example .	0
straighten my hair and its already curling and i have not even go outside yet . great	1
someone who speak of something that complete opposite of what he mean , . correct me if i be wrong again .	0
user if your dad will let you sit there fade poster	0
yay it ' s 3 hour clinical day . i be so freaking excited i can not stand it .	1
summer over and it be shit . only sunny day be a bbq in north west with user and user hahaha amazing	0
as long as we have memory , yesterday remain . as long as we have hope , tomorrow awaits . as long as we have friendship , it ' s never a waste ``	0
phootshoot wid my baby deviya kiss : heart suit :	0
monitor the hashtag ph trench quake stay safe follow order please	0
they need to bring back the kwik - e - mart . lls	0
i enjoy tweet user and not get a reply	1
user good you will save more money that way	0
i love feel like a second choice .	1
rehearsal from 8 - 11 . one week till showtime , then take a week break so i could visit jersey then back at it again . dance heart 	0
i can not wait to go to the oyster fest ^.^	0
user should move back up fella . i be already here . on my own . have load of fun	0
`` god will supply us with the opportunity , but it ' s up to us to do something with it . ``	0
wait what ? it ' s a cat now ? what be happen ?	0
wow , kid drink vodka in the back of the room during a lecture . you guy be classy .	1
hey , hi . i be here to look pretty and insult your intelligence . [ insert something insult to your intelligence and hairflip here ]	0
well orientation sure be go great	0
user stop bitching if you wasn ' t a dick you would still be with the 1 st team	0
i dnt realy giv a fuck and my excuse be dat i be yung n fre $ h : smiling face :	0
user pew yg rmai ?	0
user well at least you be not dead right backatcha	0
ap government be the most exciting class i have ever take ! : party popper : note on note on note	0
user at 21 he look to have a lot of potential and can only get good , a good signing for the long term at villa	0
user look awesome . how long do it take to paint ?	0
we all have that one person who we wish we never give our phone number to . ted	0
i be immortal . you can not kill what have no life lol . band geek ftw	0
love wake up in the middle of the night ! fml	1
user i love work there be this and when do you go	0
while i be work for that . yeah ! “ user : user - `` my hand almost get cut up today . `` ”	0
bring it on exam ! on monday pa happy hehe	0
this dude really need to ask me to homecoming soon . - -	0
user it ' s fun when i only understand percent of the word in your tweet !	0
yep , it give me advice all the time . rt user : libra : i have a scale in my bathroom .	0
the united state be a signatory to this international convention .	0
henleys jean tuck into your slazenger sock , nice !	0
today should be fun die	1
favorite thing : when darth baby will not stop scream long enough to eat . . be it wednesday yet ? !	1
dream be what i use to chase but by god ' s grace and favour . they be chase me now . always grateful	0
8 th grade orientation tonight always fun	0
i just love eight o ' clock class : unamused face :	1
homework be so fun ! not really	1
yeah , you all sure do keep it classy bust	0
i love find out who your true friend be . it ' s seriously just the best . happy 	0
user just pass by your house bud : winking face :	0
absolutely love when water be spill on my phone . just love it . time for a new phone .	1
go in to work for 2 hour be totally worth the 35 min drive !	1
yep , it give me advice all the time . rt user : libra : i have a scale in my bathroom .	0
i actually do something with my hair today first time in month weird d	0
love when the internet go down at work ! not	1
user good ! i will give detail later	0
awkward eye contact be just fantastic	1
busy night in work . sheesh ! bed now then happy birthday to our babyk ! ( get ta stop callin her that . she start school next week ! ) sad 	0
if my mom wasnt my mom i think i would snuff the shit outta her . - -	0
user user user user user thank you for follow mobileworxs happy 	0
awe how cute . the kid at the bus stop coordinate their outfit today . it s not cute	1
`` user : “ user : the bus today lol ” wink `` asshole wink 	0
a quick swipe with a sharp edge , you cut me apart and leave me for dead . no wonder they call you razor blade	0
we just try to bleach joes ball hair but apparently it ' s too stubborn and will not turn blonde	0
i have get to get my money back this time : money bag : : maple leaf : : ok hand :	0
user make it on to the billboard hot 100 for the first time with ' never '	0
i think reach for the star be the next single from user feature user . just look britney ' s last tweet	0
today be a fuck lovely day ! nothing can go wrong !	0
user lol itold you iwasnt come . happy what we do in class ?	0
my tech class have 13 people in it . 10 of them be freshman . excitement	1
: frowning face : `` user : there be almost 5,000 god be worship by humanity . ``	0
fuck these outta town hoe i be stick with my local love	0
the average man could not handle my haircut	0
user user user user user thank you for follow mobileworxs happy 	0
user twitter be not your personal diary , you should be a little more vague . when be you come to me	0
i can not wait to go to the oyster fest ^.^	0
user get a dictionary , look up	0
need to play football .	0
current event , us history , spanish and english . my night gon na be so much fun .	0
i can do what i want to . i play by my own rule : purple heart :	0
well orientation sure be go great	0
that shit she just tell me make me mad for some reason . i shouldnt have ask	0
sometimes i can not tell if user be serious or not 	0
i can not even wait to go sit at this meeting at the highschool	1
people protest in favour of `` men ' s affair `` in front of parliament - yes , the poor plight of the middle class white man .	1
love wake up in the middle of the night ! fml	1
i just love all this rain	0
god i you be so cool . i wish i be you . : unamused face :	0
of course i have the early appointment at the dmv and the computer crash last night great morning	1
just get my gorgeous boyfriend another prezzie he will love me forever user laugh x	0
bianca tell me that my hair growin wild son ! we need to go get that cut , i say i know mama .	0
i be immortal . you can not kill what have no life lol . band geek ftw	0
what wonderful weather we be have right now .	1
i love find out who your true friend be . it ' s seriously just the best . happy 	0
current event , us history , spanish and english . my night gon na be so much fun .	0
lol : face with tear of joy : rt “ user : when i be high , i turn into a cereal killer . ”	0
no shame in that .	0
just get off the horn with clint . tell me he really give a shit what people think . note to twitter	0
didnt sleep lot last night , good thing my computer be down and i get to do nothing at work . piss	1
i just love get a random schedule change and not even know about it ! happy 	1
pretty excite about one of the activity tom & i come up with for veteran training . surprise .	0
dream be what i use to chase but by god ' s grace and favour . they be chase me now . always grateful	0
i get warm fuzzies from 0 - day i can not patch because of apps that need old version of java . thanks sunguard and adp !	0
user i feel bad for those kid	0
go in to work for 2 hour be totally worth the 35 min drive !	1
the natalee holloway movie make me wan na cry : sad but relieved face : : sad but relieve face : : sad but relieve face : : loudly cry face : : loudly cry face :	0
i wonder if you smile at my text , like i smile at yours . : '' )	0
rehearsal from 8 - 11 . one week till showtime , then take a week break so i could visit jersey then back at it again . dance heart 	0
norwood day . date 	0
nothing like be in class two hour and have two hour to go ! tde 220	1
imma stop snapping tho .	0
user yay * insert ' always look on the bright side of life ' joke here * tong 	0
can someone please tell me why it smell like poop in lebanon right now ? ! like seriously though . so gross   	0
spend the night in na . woo	0
8 th grade orientation tonight always fun	0
yay it ' s 3 hour clinical day . i be so freaking excited i can not stand it .	1
i think reach for the star be the next single from user feature user . just look britney ' s last tweet	0
start my day off with some nice encouragement from my mom . awesome morning	0
i be well aware jesus do not care if i give you a discount on your church van rental . it ' s call missionary problem	0
maryland absolutely , positively do the right thing not honor james franklin ' s `` head coach in wait `` status .	0
user user great to see you there , chap . love your work . hope to see you again soon . poetry power	0
glad to know i mean so much to you .	0
happy birthday user . i miss you hope , you enjoy your day !	0
in such a happy mood	0
: frowning face : `` user : there be almost 5,000 god be worship by humanity . ``	0
`` fuck hate `` bumper sticker on 64 . so many small being have proudly read that to their parent . rva first word	0
i think reach for the star be the next single from user feature user . just look britney ' s last tweet	0
tunggu the absurd story keluar !	0
i be incredibly annoyed that i be gon na have to sit through lunch during 4 th and 5 th this year . i will probably just stay in class and be a nerd	0
rrg my teeth ache so much ! oh well anything for straight teeth .	0
“ user : i love it when the nail salon say they will be 15 minute when you have be wait 30 ” ? : smirk face :	0
i be incredibly annoyed that i be gon na have to sit through lunch during 4 th and 5 th this year . i will probably just stay in class and be a nerd	0
i say i be go to be productive today , right ? pfft , do not happen yet	0
i can not wait to go to the oyster fest ^.^	0
this 8:20 friday class be gon na be great !	1
in such a happy mood	0
sydney billionaire james packer keep gloat about how much he ' s make out of crown . city of melb should double his rate bill to money .	0
sayin `` what a day `` would be an understatement right now	0
everybody go follow my nigguh user !	0
i just love when dawson decide he ' s hungry at 5:00am why be you awake dude	0
user aww . subway pop though	0
really my mind be the only thing thats up right now .	0
spongebob episode ill never forget when spongebob and patrick wrestle against each other , and they get really hot and muscular .	0
my oatmeal explode in the microwave . what a great start to my day !	1
user user انا مقتنع براى وهقنعك وممكن بكره القيكى بتتجوزى laugh 	0
i be hop just a little more shit could hit the fan this week .	1
how u brag about tru jean and big screen tv and yo rent only 1.87 i be ball too	0
it ' s rain ? ! at marist ? ! what a surprise !	0
my oatmeal explode in the microwave . what a great start to my day !	1
i just love miss the bus ! : smile face :	1
user good one at its intellectual best ! good act too !	0
just sprain my foot . happy day .	1
i be immortal . you can not kill what have no life lol . band geek ftw	0
favorite thing : when darth baby will not stop scream long enough to eat . . be it wednesday yet ? !	1
user pengguna baru twett , mhon bantuanx ya . . laugh 	0
just get off the horn with clint . tell me he really give a shit what people think . note to twitter	0
so happy to be at work	1
yay avicii u haz a new song 3 omg i can not wait for it to be remixed ! vocal add ! speed up ! slow down ! backwards ! poloed !	0
i must go like a page for me to look like ise a batty lord , just for one girl idk to get hair ? vell chap my leg off and call me shorty	0
iframes be the way forward	0
naughtynoonoo1 thanks for follow me on twitter !	0
really my mind be the only thing thats up right now .	0
lol i just notice that i be so unhappy with u before lol	0
but it ' s cool never again	0
can someone please tell me why it smell like poop in lebanon right now ? ! like seriously though . so gross   	0
take my boy into town today - aw yay	0
every dark light be follow by a light morning . good morning and do not forget to be awesome !	0
user mer fuck my life	0
dude u be 3 hr late , do somn abt botho f yall rt `` user user & his inability to keep to time ? even wen i be 3 hour late ! ``	0
if you be go into highschool and cant do at least 4 pirouette you obviously go to a fantastic studio	1
lmfao “ user : user i be just die for the same reason lol ”	0
wait what ? it ' s a cat now ? what be happen ?	0
lmfao “ user : user i be just die for the same reason lol ”	0
love wake up in the middle of the night ! fml	1
user no kidding . it be brutal ! p . s what ' s your beef with warnie ? just because he bleach his teeth & us fake tan	0
may that all thing go good today at dacula high school . no drama lol	0
another morning like this . fun	0
no shame in that .	0
user i do not know where to find any asian in champaign .	0
user yes , actie loopt tot 24 augustus ! laugh 	0
from hanamasa with mum family . whadda great moment happy menu for today : 4 sehat 5 semaput laugh gagal diet	0
i love when i be do dish at work & the water spill all over me , its the best .	1
cynical me see the trinity - spadina rid be mostly leave alone despite pop . growth because split it would not help the cpc . cdn poli	0
today should be fun die	1
and the dream would go on and on while we sway against all thing thrown our way . np	0
i wan na go to an american school omg sad 	0
the natalee holloway movie make me wan na cry : sad but relieved face : : sad but relieve face : : sad but relieve face : : loudly cry face : : loudly cry face :	0
user buwas happy pero d pak sure kun show na geap i2 ha rob .	0
user i do not know where to find any asian in champaign .	0
user if your dad will let you sit there fade poster	0
user nope , i can not stand to lick envelope either . yuck !	0
i love feel like a second choice .	1
so excited for school ! jk h8 school	1
apple manage another victory against wwa . all the wrestler find infringe on apple ’ s bounce back pattern .	0
i just love miss the bus ! : smile face :	1
principle of business be so fun . : unamused face : : z :	0
sydney billionaire james packer keep gloat about how much he ' s make out of crown . city of melb should double his rate bill to money .	0
 money for jooao moutinho . no value in the market .	0
wow , i can be really mature sometimes sometimes , i like to take my emotionally immaturity out on twitter because this be america !	0
re - mf - tweet “ user : i be so proud of our graduate class . ”	0
i just love get up this early to go into school so tired kill me annoy 	1
we just try to bleach joes ball hair but apparently it ' s too stubborn and will not turn blonde	0
i be about to fall asleep and i still have to babysit for 3 more hour	0
user user yeah , trophy and goal be not everything .	0
god i you be so cool . i wish i be you . : unamused face :	0
tweet at work . have so much fun and honestly not bore at all countdown till finish	1
“ user : i love it when the nail salon say they will be 15 minute when you have be wait 30 ” ? : smirk face :	0
user maybe the pirate will pick him up ?	0
just saw sara and ellie in cornwall laugh 	0
user be good ! they get my house phone work for 2 4 hr ! : angry face :	0
sometimes i can not tell if user be serious or not 	0
user yup . they deserve this win .	0
i love that im wide awake with him sound asleep next to me wish i could sleep	1
i love how all your tweet and instas be so original people pleaser : thumb down :	0
we just try to bleach joes ball hair but apparently it ' s too stubborn and will not turn blonde	0
i have get twenty minute to walk up a flight of stair . i sure hope i make it to my next class .	0
user great way to start the senior year	0
user engga jadi kan ! laugh abis aku on lewat hp jadi ngga bisa edit prof laugh 	0
i just love get up this early to go into school so tired kill me annoy 	1
 money for jooao moutinho . no value in the market .	0
user thats just who i be annoyed i help people in time like thesee	0
no ride to school today , goodthing	0
user absolutely ! she just keep re - tweet anything and everything that mention her name . my page be flood ! enough , i say .	0
thanks for show me how real christian act . ur such a good example .	0
if you be go into highschool and cant do at least 4 pirouette you obviously go to a fantastic studio	1
skim breast milk be one of the true perk of be a nicu nurse	0
thanks for make me feel important . if only you understand .	0
i just love have my eye water when i sneeze .	1
user good one at its intellectual best ! good act too !	0
just saw sara and ellie in cornwall laugh 	0
i love it whenever my brother get up and turn on all the light .	1
yay it ' s 3 hour clinical day . i be so freaking excited i can not stand it .	1
thank you alarm clock for never go off . hate be late	1
i love hear the shot from the shoot range all day ahha lie tell on twitter	0
i get distract way to easily	0
 money for jooao moutinho . no value in the market .	0
the average man could not handle my haircut	0
user well do for understand kayla ! your a dickhead happy 	0
yay for 4 and a half hour sleep . too tired need bed now	1
thank god i invest in an umbrella this year .	0
just love get lie to !	1
user make it on to the billboard hot 100 for the first time with ' never '	0
god that shower felt so gud .	0
user user oh gosh . i be just so stoked . hahahah can not even wait .	0
wow , i can be really mature sometimes sometimes , i like to take my emotionally immaturity out on twitter because this be america !	0
when i really wana sleep n ppl wana chat ✗	0
go in to work for 2 hour be totally worth the 35 min drive !	1
to anyone still make the ' something about a picture of andy carroll . oh no wait , it ' s a horse ' joke ; stop .	0
sit on bio class . excited ! joking bore	1
if i could put into word how much i love wake up at 5 be on tuesday ' s i would . : unamused face : .	1
tunggu the absurd story keluar !	0
user and 3 gallon of seeman	0
monitor the hashtag ph trench quake stay safe follow order please	0
i really admire your maturity .	0
stupid android . - -	0
spongebob episode ill never forget when spongebob and patrick wrestle against each other , and they get really hot and muscular .	0
user pres . obama should have say `` freestyle ? be that like dressage on a bike ? ``	0
yay avicii u haz a new song 3 omg i can not wait for it to be remixed ! vocal add ! speed up ! slow down ! backwards ! poloed !	0
phootshoot wid my baby deviya kiss : heart suit :	0
my favourite pre - work job : fix a puncture bike tyre .	1
today be a fuck lovely day ! nothing can go wrong !	0
apple manage another victory against wwa . all the wrestler find infringe on apple ’ s bounce back pattern .	0
put it on em , make em wan na marry me bitch shutup with all that shit . !	0
“ user : i love it when the nail salon say they will be 15 minute when you have be wait 30 ” ? : smirk face :	0
henleys jean tuck into your slazenger sock , nice !	0
rehearsal from 8 - 11 . one week till showtime , then take a week break so i could visit jersey then back at it again . dance heart 	0
`` fuck hate `` bumper sticker on 64 . so many small being have proudly read that to their parent . rva first word	0
user ya im on my way now	0
user come down for it , 3 week away	0
stress and school hasnt even start should be a good year	1
tweet at work . have so much fun and honestly not bore at all countdown till finish	1
brain say he will not be make anymore transfer sad excite	0
cabin in the wood udah release !	0
neighbour come round2say they r away for2weeks ! i reply `` do you want me to put bin out ? oh no you leave them out all week anyway ! ``	0
user user great to see you there , chap . love your work . hope to see you again soon . poetry power	0
some of these speaker @ the rnc be just to rivet to watch .	0
love when the internet go down at work ! not	1
god i you be so cool . i wish i be you . : unamused face :	0
bring it on exam ! on monday pa happy hehe	0
joseline need to be restrict !	0
business japan ' s industrial output resume slide , sink 1.2 percent , amid weak global . - washington post news	0
user oh no way ! i have just have a cook breakfast on the bos . work benefit !	0
we just try to bleach joes ball hair but apparently it ' s too stubborn and will not turn blonde	0
user hahahahahahahahaha ! : ' l oh i just love you so much for put this on twitter -.- wink 	0
neighbour come round2say they r away for2weeks ! i reply `` do you want me to put bin out ? oh no you leave them out all week anyway ! ``	0
what beautiful passport photo i just take vom	1
take sleep med 3 hour ago , glad to see they be work -.- fucker	1
a quick swipe with a sharp edge , you cut me apart and leave me for dead . no wonder they call you razor blade	0
as long as we have memory , yesterday remain . as long as we have hope , tomorrow awaits . as long as we have friendship , it ' s never a waste ``	0
user well at least you be not dead right backatcha	0
yeah 3 homework assignment on the first day , that ' s whats up wink 	0
ap government be the most exciting class i have ever take ! : party popper : note on note on note	0
business japan ' s industrial output resume slide , sink 1.2 percent , amid weak global . - washington post news	0
give a person power that will be a true test of character .	0
can feel the foot pulsate . slow one . because my rest heart rate be circa 4 5 bpm .	0
it ' s rain ? ! at marist ? ! what a surprise !	0
today be a fuck lovely day ! nothing can go wrong !	0
if you be go into highschool and cant do at least 4 pirouette you obviously go to a fantastic studio	1
cause i can not stay here , if there ' s no love . on repeat #	0
and now the time be more than 4pm . so i should get ready . bubbye .	0
everybody go follow my nigguh user !	0
user i be do at 4 ish def text me if you be free after that !	0
bring it on exam ! on monday pa happy hehe	0
hahaha . wenger be a fucking genius . giroud be d only striker leave in arsenal . lmao . !	0
sit on bio class . excited ! joking bore	1
watch the cuddleys user baby tv thats how we roll !	0
my oatmeal explode in the microwave . what a great start to my day !	1
today should be fun die	1
so excited for school ! jk h8 school	1
do you want a cookie for that ? not a great achievement	0
this dude really need to ask me to homecoming soon . - -	0
a quick swipe with a sharp edge , you cut me apart and leave me for dead . no wonder they call you razor blade	0
tweeter ? twit ? austin and ally sure be creative . omg i have to twit	0
i love it whenever my brother get up and turn on all the light .	1
i love go into work at 4:30 in the morning it s go to be a long day	1
just get off the horn with clint . tell me he really give a shit what people think . note to twitter	0
this totally top off my week happy 	0
user reply via bbm ya renee hihi	0
user i be do at 4 ish def text me if you be free after that !	0
hate drive with people who pump their brake ! it ' s okay , i do not want full movement in my neck anyways whiplash	0
while i be work for that . yeah ! “ user : user - `` my hand almost get cut up today . `` ”	0
woah arsenal , do not make too many signing jesus ! let others buy player for once	0
hoam rt user : we live in a world where lose your phone be more dramatic than lose your virginity .	0
user i be super excite for tomorrow morning .	0
user make the semi pro team bruh run a 4.54	0
rip user deeply sadden by the loss of my dear friend and business partner chris lighty . he will be greatly miss . - 50	0
i can not even wait to go sit at this meeting at the highschool	1
well , today have start of to a wonderful start .	0
i actually do something with my hair today first time in month weird d	0
user maybe the pirate will pick him up ?	0
i wan na be your secret love .	0
user user yeah , trophy and goal be not everything .	0
those dream be beyond f - ed up last night . great start for the day : pensive face :	1
user have an ex who work at vnu . fantastic fact	0
i get distract way to easily	0
glad to know i mean so much to you .	0
user engga jadi kan ! laugh abis aku on lewat hp jadi ngga bisa edit prof laugh 	0
user oh no way ! i have just have a cook breakfast on the bos . work benefit !	0
thanks for make me feel important . if only you understand .	0
awe how cute . the kid at the bus stop coordinate their outfit today . it s not cute	1
user good job only me and you know what that mean lol	0
business japan ' s industrial output resume slide , sink 1.2 percent , amid weak global . - washington post news	0
company next door use explosives to get their material sound like a war , i spill tea all over my notebook { thanks }	0
if you appreciate my nerdy tendency the love be real	0
start my day off with some nice encouragement from my mom . awesome morning	0
woah arsenal , do not make too many signing jesus ! let others buy player for once	0
yep , it give me advice all the time . rt user : libra : i have a scale in my bathroom .	0
user so do you sparkle in the sunlight be a `` vampire `` and all ? 	0
aw lindor close in the mall ? i wonder why it be always pack .	0
user absolutely ! she just keep re - tweet anything and everything that mention her name . my page be flood ! enough , i say .	0
user i feel bad for those kid	0
user it ' s mint	0
can not wait to play tonight	0
hate drive with people who pump their brake ! it ' s okay , i do not want full movement in my neck anyways whiplash	0
tunggu the absurd story keluar !	0
user be good ! they get my house phone work for 2 4 hr ! : angry face :	0
god i you be so cool . i wish i be you . : unamused face :	0
i love when i be do dish at work & the water spill all over me , its the best .	1
chill night , good laugh . very much need . break night watch a movie w / my love . goodnight tweethearts kiss 	0
be it weird that `` over my dead body `` use to make me cry ? juss the chorus thoo . haha	0
love to everyone i spend carnival with , it be special , it be so live !	0
just get my gorgeous boyfriend another prezzie he will love me forever user laugh x	0
busy night in work . sheesh ! bed now then happy birthday to our babyk ! ( get ta stop callin her that . she start school next week ! ) sad 	0
so i accidentally take over the whole room and now i be try to make room for my roommate . who be come tomorrow btw . rush	0
7am - 7pm on date . hat off ma ' be soriano .	0
i be so glad it never rain in the whee .	0
i wan na go to an american school omg sad 	0
nothing like be in class two hour and have two hour to go ! tde 220	1
bianca tell me that my hair growin wild son ! we need to go get that cut , i say i know mama .	0
this 8:20 friday class be gon na be great !	1
this totally top off my week happy 	0
busy night in work . sheesh ! bed now then happy birthday to our babyk ! ( get ta stop callin her that . she start school next week ! ) sad 	0
morning people . roadtrip today . unfortunately that mean sit in the car with my family for 3 or 4 hour . yay !	1
user come on boro ! but who the hell be carayol ?	0
woo ! when you be up to 12:30 finishing you be english paper !	0
user should move back up fella . i be already here . on my own . have load of fun	0
aw lindor close in the mall ? i wonder why it be always pack .	0
lol : face with tear of joy : rt “ user : when i be high , i turn into a cereal killer . ”	0
i love when people ignore me happy jk	1
you know what i love do ? rehash old argument .	1
feel good this morning happy 	0
awsome homework on the first day . that ' s just what i want	1
i get warm fuzzies from 0 - day i can not patch because of apps that need old version of java . thanks sunguard and adp !	0
take my boy into town today - aw yay	0
goodnight beautiful people happy 	0
actually goin to school tomorrow ( x	0
first day of school . how exciting ! exhaust	0
i dnt realy giv a fuck and my excuse be dat i be yung n fre $ h : smiling face :	0
hate when people think its ok to take your anger out on someone bc others piss them off . not cool at all	0
i keep wake up and fall back to sleep	0
this boy have rosary bead tattoo on him but he be muslim ?	0
can someone please tell me why it smell like poop in lebanon right now ? ! like seriously though . so gross   	0
user so nice of moron to come to your twitter account and spread their ignorant shit all over it , yeah ?	1
let us show everybody just how good we be tonight d user user user user user user user	0
no my roommate play out of tune zeppelin song right outside my door isnt annoy . not at all sigh	1
spend the night in na . woo	0
be it weird that `` over my dead body `` use to make me cry ? juss the chorus thoo . haha	0
user hahaha man gota have his slice yo !	0
wait what ? it ' s a cat now ? what be happen ?	0
i hate this class .	0
user user great to see you there , chap . love your work . hope to see you again soon . poetry power	0
hate when people think its ok to take your anger out on someone bc others piss them off . not cool at all	0
it ' s rain ? ! at marist ? ! what a surprise !	0
good job student finance be on top of thing as per didn t want money anyway not guna get mw down	1
i love when people ignore me happy jk	1
a little nervous to start school : squint face with tongue : 5 class in one day should be fun .	1
take sleep med 3 hour ago , glad to see they be work -.- fucker	1
user user - i be sure mr raja rental would have a nice profitable scheme in mind	0
twitter be fun today transfer deadline day	0
gon na have to do another unfollow spree later today , yeah , those be always fun . damn you follow limit	1
leicester later with jess laugh 	0
from hanamasa with mum family . whadda great moment happy menu for today : 4 sehat 5 semaput laugh gagal diet	0
user speak for yourself sir ! i be excel in this class	0
man city be foolish for lose de jong . however much of a thug he be , he ' s a good player than milner and barry	0
i can not even describe how excited i be to go cook noodle for 3 hour	1
a little nervous to start school : squint face with tongue : 5 class in one day should be fun .	1
the school board ' s wise budget cut have to be the one that include new macbook ' s for faculty member .	1
user send me your # baby girl	0
aw lindor close in the mall ? i wonder why it be always pack .	0
user thats just who i be annoyed i help people in time like thesee	0
tweet at work . have so much fun and honestly not bore at all countdown till finish	1
10 turn ons yet again if you list them on twitter you be garbage .	0
well that be a nice conversation	0
i enjoy tweet user and not get a reply	1
homework be so fun ! not really	1
user good ! i will give detail later	0
user get a dictionary , look up	0
user put me in the best mood ever heart 	0
wow . you sure know how to reel in the hotties	0
user yeah , but beckett be the kind of guy that just make you want to root for him .	0
my leg be so sore . and i have sunburn on my scalp . band camp be get off to a great start .	1
every dark light be follow by a light morning . good morning and do not forget to be awesome !	0
sometimes i can not tell if user be serious or not 	0
fuck the police from every possible direction	0
i love feel like a second choice .	1
user ya im on my way now	0
so a ' friend ' do not have time to talk to me , but have time to talk to other people . lovely .	0
i hate this class .	0
user what up boo ?	0
user thats just who i be annoyed i help people in time like thesee	0
the united state be a signatory to this international convention .	0
get ta love work till 5 be on a 15 hour shift	1
user lookin forward to satday as well nothin quite like a 5.20 kick off	0
my girl , you can even get a large & cheese lol rt user dreams2realit lmfao what ' s good * grab purse * leh ' go	0
so a ' friend ' do not have time to talk to me , but have time to talk to other people . lovely .	0
user haha yela2 p fokus piching tuh .	0
hate drive with people who pump their brake ! it ' s okay , i do not want full movement in my neck anyways whiplash	0
user how ' d you do that ? hahaha	0
user user i ' dbe happy with sturridge , need a finisher . or maybe jamie hopkins , lol .	0
oh my gosh ! can you imagine user play piano on her tour while sing a song . i would die and go to heaven . she be an angel	0
you be drag down by the very people who claim they be try to inspire .	0
user hahaha yes ! thank you bro . that deserve a rt	0
user i do not have chance so i be get them tomorrow , i will let you know then xx	0
yay avicii u haz a new song 3 omg i can not wait for it to be remixed ! vocal add ! speed up ! slow down ! backwards ! poloed !	0
if i could put into word how much i love wake up at 5 be on tuesday ' s i would . : unamused face : .	1
you know what we could be together for life but you fuck me last nigth and i be drunk . , quote fake love	0
`` god will supply us with the opportunity , but it ' s up to us to do something with it . ``	0
user make it on to the billboard hot 100 for the first time with ' never '	0
“ user : i could not tell you the key to success , but the key to failure be try to please everyone . ”	0
thank you alarm clock for never go off . hate be late	1
love be leave alone in the hall while people go and sing loner	1
give a person power that will be a true test of character .	0
user good ! i will give detail later	0
user thankyouu ! my dad do not understand why i be so pleased with that result ! haha xx	0
i wan na be your secret love .	0
10 turn ons yet again if you list them on twitter you be garbage .	0
i dnt realy giv a fuck and my excuse be dat i be yung n fre $ h : smiling face :	0
thanks user your tweet be great	0
user send me your # baby girl	0
this totally top off my week happy 	0
today be a fuck lovely day ! nothing can go wrong !	0
guy smoking in a smoke free part of campus . shame on them .	0
favorite thing : when darth baby will not stop scream long enough to eat . . be it wednesday yet ? !	1
user no kidding . it be brutal ! p . s what ' s your beef with warnie ? just because he bleach his teeth & us fake tan	0
while i be work for that . yeah ! “ user : user - `` my hand almost get cut up today . `` ”	0
that shit she just tell me make me mad for some reason . i shouldnt have ask	0
