text	label
first of all rape be one of the most under - report crime so it make sense that abortion due to rape / incest be also under - report so that make your assumption and number off . but of course you be miss the whole point . you be not the one be rap so it be not your choice . i do not need you make choice for me or tell me what be and be not good for my emotional health . if one get rap and do not want to be pregnant who be you tell them they have to be ? abortion should be legal for everybody who want one not just rape / incest victim , for the simple reason that no human be have the right to substain life by use the body of another why should a fetus have more right than actual person ?	0
my money be on parent as singular .	1
well , i have hear people on the pro - gun side say that most defensive gun us do not involve fire even one round . so limit the capacity would probably have less of an effect on the ability to defend yourself than on crime . so why be people from the gun lobby always whine about restriction like this ? when semi - automatic rifle be ban in australia , hunter welcome the law . they saw it as a challenge because it take great skill to shoot an animal with a bolt action rifle . not so in america where some gun owner like to use gun that could take down plane to shoot small animal .	0
so they be fail because they be x ?	1
no christian sin ? other then the intent to kill and then do so	1
so you be say that the one who be eligible to carry a gun , those who be 21 or old , never be convict of a crime , undergo fingerprinting , pay hundred of dollar , attend an eight hour course hold by the police , pas a firearm safety class , and weight three month to finally get their permit , would intentionally use it as an excuse to murder a teacher over a trivial matter like an unfavorable grade ? would not it just be easy , as well as more likely , for an emotionally disturbed student to just illegally bring a gun to school and kill their teacher , rather than wait for a legal alternative to commit murder and go to prison anyway ?	1
i think this post pretty much sum up the depth of your prejudice , and the thoroughness of your ignorance . a child should endure physical abuse before be allow to be adopt by a loving gay couple ? be abuse physically be preferential to be adopt by a loving gay couple ? i always have to chuckle when people be so eager to reveal their prejudice in such a way that demonstrate they be completely non - credible as any type of character witness . 	1
come back when you learn the difference between climate and weather .	1
yeah , yeah we can all do math . why do you even bother ? you say statistic be just a game . - vor take it seriously .	1
let me try explain this another way . accord to the logic present in the original article : gun owner : discrimination by gun control law : : serial rapist : discrimination by anti - rape law you see , it ' s the relationship that i be compare . that ' s what an analogy be . i be not compare the gun owner to the serial rapist , but rather the relationship between discrimination and gun owner as present in the original article and the relationship between discimination and serial rapist . what do you mean `` my ultimate agenda `` ? i want regulation of the gun trade as there be regulation of the trade of every product with specific control law that apply to each product . do this mean a complete ban ? no . let us compare this to a driver license . yes i realize that ' s not a product , but it be regulate similar to the way gun should be regulate . it vary from state to state , but there be typically a driver ' s ed class , drive with an instructor , and a driving test . a person must pass all of these thing before recieving a license . a person must also meet other qualification such as vision requirement . then , in my state , when a person recieves his or her license , it be only a provisional license , mean that he or she can not drive between midnight and 5 a . m . this last for eighteen month unless there be any move violation , in which case the period start over . these be all reasonable restriction . these idea can be apply to gun control . there could be gun training and gun test . background information such as prior criminal activity should be check . gun should not be make available at unregulated event such as gun show . these sort of regulation be also similar to those on prescription drug . a person must have a prescription from a real doctor , and he or she can only purchase or pick up the medicine from certified location . this be clearly not a fringe view since a large number of people support gun control . you may disagree with this view , but it clearly be not a fringe view . nor be it a sign of mental instability . the constitutionality of gun control be clearly debatable . it ' s not exactly simple . you can not ignore `` well regulate . `` even guncite , a pro gun website , say , `` ' to put in good order ' be the correct interpretation of well regulate , signify a well discipline , train , and function militia . `` disciplining , training . that sound like control . and if it be such a simple constitutional issue , why have not the supreme court make a difinitive ruling on it ? if anything , it have rule in favor of gun control , say in the miller case that `` the second amendment must be interpret and apply with a view to its purpose of render effective the militia . `` regardless , the constitutionality of a law do not make it wrong or right . slavery be once allow under the constitution , but that do not make it wrong or right . i never label your view as anarchistic . i say that unless you be an anarchist , you be not in support of complete , 100 % , absolute freedom . what objective mean be you use to determine that gun ownership be a basic civil right ? first you assume that since i have liberal view on this subject , i agree with the action of all other liberal , and second you assume that all other liberal commit the same action . i have not once mention `` saturday night special . `` my law be mean to target all gun crime and gun accident . should we not have law against gun crime ( not law against gun ) because most gun violence be minority on minority . sould we not have murder law because a disproportionate number of murder be commit by minority ?	1
you know , i would be fine with that as long as it be truly a middle ground . if that term be use equally among straight as well as gay . but it ' s just a term . the same as with the term `` marriage . `` it ' s just a term . just a word . personally i feel the government need to get out of the business of marriage altogether . let the legal term be agree upon unilaterally .	0
could it partially be the fact that they do not want antiquate belief system dogma make their decision ? must have access to a sonogram sound like a lobby group attempt to sway opinion while enhance revenue . do the legislation force pregnant woman who have not choose abortion to have a sonogram ? raise child create post - delivery stress syndrome .	1
thanks , clive , you be a good sport . of course i can not agree with the x part . rash , unwise , unknowledgeable , maybe , but not fool .	0
then why do the follow occur ?	0
if a woman do not want to be pregnant , she can abstain from sex . it work !	1
you think it be me ? you be yet again , confuse . i do not even know what a dros be . department of registration ohio state ? that would be my best guess , see that i be from ohio !	1
actually , qualified biologist know no such thing . in fact , i have never know one who would agree with that assertion . can you give us some peer review reference to support your assertion ?	0
to me , your point would be easy to decipher if you make a long story short . i ' d rather read your point of view on the subject , without read a mini - series of someone who wan ' t me to feel sorry for them . do people who choose to have an abortion expect a welcoming committee ?	1
be not it interest that tq be so hard up for a reason to attack me that he must himself use a fallacious position to do it from . thanks tq , for be so consistent in your dishonesty .	1
wrong again , only 154 justifiable homicide out of thousand of murder * in 2005 , 30,694 people in the united state die from firearm - related death – 12,352 be murder ; 17,002 kill themselves ; 789 be accident ; 330 die by police intervention , and in 221 , the intent be unknown . 6 in comparison , 33,651 american be kill in the korean war and 58,193 american be kill in the vietnam war . 7 * an additional 71,417 people be shot and survive their injury - - 52,748 people injure in an attack ; 3,190 people injure in a suicide attempt ; 14,678 people shot accidentally , and 801 people shoot in a police intervention . 8 * in 2004 , firearm be use to murder 56 people in australia , 184 people in canada , 73 people in england and wale , 5 people in new zealand , and 37 people in sweden . 9 in comparison , firearm be use to murder 11,344 in the united state . 10 * in 2006 , there be only 154 justifiable homicide by private citizen use handgun in the united state . 11 * for every time a gun be use in a home in a legally - justifiable shoot [ note that every self - defense be legally justifiable ] there be 22 criminal , unintentional , and suicide - related shooting . 17 * the presence of a gun in the home triple the risk of homicide in the home . 18 * the presence of a gun in the home increase the risk of suicide fivefold . 19	0
we know that now , but not because the sun rise every day , because we have identify other evidence that prove heliocentrism . the hypothesis `` the sun orbit the earth `` predict it will rise and set every day , the hypothesis `` the earth be rotate `` predict the same .	0
just to add more fuel on the fire tong 	1
ladle out the guilt again , maximus ? do not forget take a large help for yourself .	1
just when you think ww ' s debate skill can not get any bad . 	1
i think they should . i mean , if you be under 18 , you be still under your parent ' s guardian . i feel like they have the right to know if their child be get an abortion .	0
what other theory ? why mention them if you be not go to explain them ? you be actually on a board of education ? i notice there be no mention of tell kid that there be other theory of gravity and that all of them have hole . evolution be a more secure theory than gravity .	0
and let us do away with these stink debate forum ! so if it ' s silly to discuss that , what about brand of truck ? would that also be silly ? v10 gasoline or 6.0 diesel ? how big a tire can you put on a stock 3 / 4 ton truck ? see , you be right . it ' s just silly .	1
yes . it ' s part of this massive conspiracy . we be try to thin out your population so we can take australia for our own .	1
where ' d noah get tasmanian tiger ?	1
i think there be few good thing than self - evident irony . i love it .	1
please define `` climb upward `` and `` downhill slide `` in biologically meaningful term . please define `` degeneration . ``	0
atheist tend to ignore information they do not like also .	1
and there we go again . re - read the bit about dance around the land mine , if you in fact do read it the first time .	1
i note that you consider yourself irrational , though i could not possibly comment . there be time that i be grateful that your parent choose to live on the wrong side of the atlantic , but then i allow for your need to identify with your adopt home and reject the motherland . you flatter yourself in assume that you be any part of my consideration when choose to post . the button reference be a play on word know as a pun .	1
the curriculum be legal outside the public school system , and use in private school . ( i leave a couple of sample link on the other board . ) so do you see those private school as engage in child abuse ?	0
actually the apocrypha be make up of pre - christian text , and late 4 th century be a bit of a stretch for the new testament , certainly all its component text be widely accept by the 2 nd century . i do not whether it be `` generally accept `` that the text be alter , it seem to me that you be project your own view base on the hypothesis of some scholar on to biblical scholarship in general .	0
have human dna do not necessarily make one a human be . transgenic animal can have human dna , do that make them human being .	0
but then it also do not answer the question `` do anything exist `` , nor do it answer an infinite number of `` existence `` question . do `` troll `` exist , follow the same reasoning . if you find one , they be no longer a fairy tale / imaginary creature , they be some organic life form that can be measure , test , and quantify . i . e . no longer an imaginary creature . so they can no more be find than god . so replace god / troll with an infinite number of other imaginary thing and you will see why the question `` do god exist ? `` , have no real importance in the physical universe . ( do the tooth fairy exist , do a unicorn exist , do fly pig exist , etc . ) in fact , i like that statement . the existence of god be not imporant . rather - the faith in god ( s , etc . ) be what be `` important `` , and the thought most certainly exist in the physical world and have a measureable impact . i think that ' s why i do not mind so much `` religion `` per se , it ' s the human condition that bring suffering , and uncertainty , into our life and for some people , the feeling bring about by their faith seem to treat the condition . ( the human condition also bring joy , love , etc . , but i ' d like that without the pain personally ) i only mind it when thing in the physical universe be `` attacked `` with the premise of belief in god ( s ) , which be a waste of human energy . we have a limited time , do not spend it use fallacy to undermine those who be actually try to build on the foundation of human knowledge . and any belief in something without evidence scare me if it become a driving force behind decision . . she ' s a witch because she make the crop die . she must be burn . . he break `` god ' s `` law and therefore must be guilty . . this be `` god ' s `` war . yeah , that still scar me . that ' s why i think , at least in the us , the seperation of church and state be so ridiculously important , and accept . while there be fundamentalist that rail against it . it ' s hopefully obvious that with ~ 80 % of the us believe in an imaginary `` god `` , but also have a separation of church and state and the most generally advanced scienctific community in the world , then the two can obviously co - exist , and i ' d go so far as to say thrive as long as the line be draw and not cross . i learn something in respond , thanks for the spark . - mach	0
you be right , i think he have make such comment . sorry . i think he ' s wrong and go too far .	0
maryland already have the law on the book . it ' s effect thus far have only be to eliminate certain make and model from the maryland marketplace and to extinguish the sale of certain collectable .	1
actually , it ' s not . the big bang theory be also science . what exactly do you think the big bang theory be ? what evidence do you think support it ? what evidence be there against it ? why do you disagree ? what be your education in cosmology - in other word , why be your disagreement rational ?	0
i would say that the soul be that part of us that be immortal . it be our essence . our personality may impact or be impact by it , but i would say it be far more . indeed , i would say it be what psychologists call emergent downward causality . as for the role of god , science have not disproven any of it . science have explain how thing occur but that do not eliminate the possibility of god nor do it limit what god do . we would simply not be understand god fit in the science of it . that make sense give that god be consider infinite and we be finite . i think the soul be what give us the possibility of even imagine the infinite . the idea that we can see beyond what we be or even to conceptualize such thing give a clue that there be more to us than meet the eye . i do not see why god and science can not coexist . even evolution and creation . forget planting evidence . that be too far fetched . i would rather think that it be more likely that what god say actually fit the evidence even though we can not understand it . i do not know about god or `` not god `` ( if you will ) but if there be a god then the idea that he be beyond what i can actually conceive and yet completely conceivable make sense for that kind of be . it should be an apparent paradox to me . if it be not , then my concept of god be far r to small to be of any use to anyone . huck .	0
the tactic pro - lifer use make the nazis look like the little league . i mean , seriously . the reason we be deal with terrorism be because woman have the right to the abortion procedure . wow . please give me one way those two thing relate to each other .	0
oh ? do not you think that since jesus say that whosoever so much as hat their brother without a cause be a murder ? or be you jewish and do not believe the new testament ? be that why you say the bible say nothing about abortion , or just plain kill at all ?	0
no . we do not agree . for one thing your faith be not a theory . creation as describe in genesis be a myth , in fact , two myth . furthermore , a scientific theory do not mean `` wild guess with no foundation `` . that seem to be what you want the word to mean . in science a theory be an explanation for observed fact that have be test . you see , a theory be predictive . i will give you some example of scientific theory . the germ theory of disease , the theory of gravitation , the heliocentric theory , tectonic theory , atomic theory . moreover , you be wrong that science can not observe actual evolution of life . it be do all the time . while it may be debatable that a virus be alive , the recent case of sars make the jump from civet to human after a mutation be evolution .	0
who swing from christmas cake to chrismas cake ? tarzipan !	0
yeah , this be clearly the best thread on these forum in probably the past year . give us some more pic	0
that ' s true , but how much have we actually learn , and how much have we theorize , with an atheist presupposition , the only presupposition currently allow ?	0
for bring health care to woman without the mean ? for provide pap smear , mammogram , and birth control for woman without the mean ? providiing pre - natal , and post - natal care ? oh , heck , let the woman die of breast cancer and uterine cancer ! why not ; bash gay , then you bash the woman .	1
well since post on this thread have die and this seem to me to be the most interesting atheistic theory , i want to get a bit of clarification . first , what do you mean by be allow to cease provide for it at any age , but never allow to kill it ? by this do you mean that to cease provide for during the first trimester be not kill it ? be that because it be not alive at that time ? if i follow you ( and i be not sure i do ) should the mother be allow to have the baby remove at some point during the third trimester , after which it must be keep alive ( and perhaps put up for adoption ) ?	0
you lose me there . try them how and for what ?	0
really , with c be between 1 / 2 and 2 million defensive gun us per year . or perhaps the hundred of million of legal , non - defense relate , gun us per year . when you compare the number time a gun be use legally to the number of time they be use illegally , b becomes pretty insignificant .	0
thatisnt stupid , its what teh bible say . teh dinosaur be heavy thatn human so they sink and human foated . the arc protecid the rest ans they die later when human kiled them tehy still see dinos today in congo so some survivd .	0
homosexual be attract to adult of the same sex . pedophile be attract exclusively to child . there be people , such as the case with these priest , who molest child , who be not pedophile . molestation , like rape , be not about sexual attraction . it be violence . people do not molest or rape because they be so turn on they can not help themselves , they do it to hurt somebody . get some information before shoot off at the mouth vor . most of those priest be probably niether gay nor pedophile . i hate it - when people spread this * * * * . it be false information that do nothing but harm . it put blame on the innocent while the guilty get ignore and child get hurt . do not use this lie to justify your bigotry - for you do so at the cost of innocent people - adult and child .	1
you know what ? you be officially too clueless to post on this thread . you obviously have not bother yourself to figure out what ' s go on , so i be go to kindly ask that you leave until you figure out what be go on . as i escort you out the door ( metaphorically ) , let me just repeat something for you that be in the first sentence of the article that you obviously could not be bother to read . i will even make it nice and big so maybe it will help with your read comprehension ! collect detail data about each abortion perform - - and post it all on a public web site . feel free to rejoin us when you figure out what ' s go on .	1
it ' s remarkable then , how much progress we have make . you may or may not approve of the theory , but it work very well at learn more about biology .	0
you do when you talk about someone loving object , or a mokey , etc .	0
so what ' s your solution , keep all black unarm so the bad black can not hurt the good black ? i guess you have decide to drop your argument that the second amendment be a racist tool design to keep black `` in their place `` under the thumb of their master .	1
we have answer these question already over and over again and you will get the same one as well .	1
wrong and no one have ever call bone marrow an inner sanctum and i do not know what a baby ' s tabernacle might be .	0
so all jellyfish die on the beach ? hardly . let us use this same type of logic though . a jellyfish be pretty fragile , as you point out . would not a jellyfish that be very rapidly cover in sediment be break into many piece , if not ground to a paste ? would not this entirely rule out the possibilty of preservation in this manner ?	1
then should not your challenge be re - word to say `` what might be the best . `` because at present we be not at a stage where by we know everything about ' pain ' therefore in the current climate , rather than what might be know down the track , i think i have meet the majority of your challenge . after - all , you be insist now on what ' you can measure ' , and we can not measure all that there be about pain , at present .	0
he or she be still subject to attract a mate more effectively than other monkey , as a step toward produce offspring more effectively via any number of mechanism .	1
way to go nra , make um look good ya know , kinda like they can give a little here and there .	1
yep . here in the u.s. , the 5.7 ammo be the ordinary hollow point for civilian use . it do not penetrate . it be not armor piercing .	0
well , i suppose that the reply it take me almost 5 minute to type , a couple more to check and a couple to correct will not suffice now .	0
get evidence to back that up ? i be not sure how a stoner ' s bad than an alcoholic really . - wez	0
this be different than state that abortion be the same , in principle , as kill a born child . we be back on the question of `` why would someone do this horrible thing `` which pro - life people continually ask and have be answer in many way by many people . there be many thread on the subject that the fetus do not come into existance by it ' s own choice be really irrelevant . that it do not cause problem of it ' s own action do not mean that it do not cause problem .	0
so now you be say that the earth do not move ? i get it . the earth use to be fix at the center of the universe when those bible verse be write but god change it . now it orbit the sun like the other planet . actually , the verse do say that grasshopper have four leg . there be no mention of jump leg . you supply that because it be foolish to claim otherwise . that ' s what i mean when i say that you reject part of the bible that you see as foolish . when you have accept the evidence that the bible be in error ( 4 leg on a grasshopper , sun at center of solar system , rabbit chew cud , an unmoving earth ) you add element that be not in the bible and declare it without error . you `` interpret `` and then claim that you be read it literally . pick one and go with it . you seem to claim that you accept the bible literally and then add whatever you feel be necessary to make it rational .	1
you ask others for their opinion , and then refuse to listen when it ' s offer . the truth be that you do not see the analogy as valid . we do . we see a situation where , like black before , people disapprove of a group of people and want to segregate one group from the other . sometimes , they refuse to offer any alternative . sometimes , they offer a separate alternative . that argument cut both way . the question come up regard what ' s your beef on the issue ? why be you so insistent on maintain two separate group ? be it because you want to reserve marriage as `` prestigous `` whereby gay be keep out ? under interracial marriage , no black person be prohibit from marry either . should people have be satisfy with interracial couple be classify as `` civil union `` ? today , we recognize that racism be wrong . yet some people still persist with homophobia . they fail to have a historical context on the real meaning of the methodology they recommend . frankly , that ' s like say `` you can not be jewish , but you can pick any sect of christianity you want to . you can not wear a star of david , but you can wear a cross . so that ' s equal `` . you be say we can marry heterosexually , so homosexual must pretend that ' s equal ? make no sense . if i call somebody `` male `` , that restrict no right from them . it do not require they go to a separate place to get their right . and quite frankly , insist on keep one definition for a right ( at the exclusion of gay ) be `` satisfy the ego `` of the homophobic group . `` attack on the definition of marriage `` ? why be it an `` attack `` to include gay couple in as married ? would it be an `` attack `` on something for black to not have to be segregate from white ?	1
yes , because although we trust our military with anti tank missile , . 50 machine gun , artillery , fighter plane , cruise missile and even nuclear weapon , god know you would not want them parade around in public with a glock under their jacket unless they have renew their permit in person . i would have think that people would have learn their lesson from the federal assault weapon ban . it be expensive to enforce , a major sore spot for a fairly large percentage of the population , and have no real positive effect , mainly due to the fact that it address no identifiable problem . you expect such thing from a liberal stronghold like california , a state with high crime that be always on the verge of bankruptcy , out of control labor cost , where they can not even keep the power on all the time becuase their environmental regulation be so rediculously stringent that the fiscal reality of build new powerplants be soo terrible that nobody would even consider it . i thought people be more intelligent in your new state , george .	1
oh , i dunno guy . i think i have be save . sings `` i have be redeem , by the blood of the lamb . `` um . barbeque lamb . rare . yumm . i be wonder , benjamin , if you would trade some photo of the holy pink bunny for the shroud of turin ?	1
so where in there do behe say that brute luck be actually impossible ? nowhere . where in there do behe say that brute luck can be absolutely and definitively rule out , 100 % . nowhere . as i originally say , “ we can find such an explanation wanting or unsatisfying , but be highly unlikely be not the same as prove it could not happen . ” this be quite in line with behe ' s statement in his book . further , prove it impossible be what you would have have to have do to prove that evolution be false . behe say it can not be prove impossible : that it can not be completely refute . ( and quite frankly , most of us would agree that claim that an ic system - or multiple ic system - arose by multiple simultaneous mutation be in no way comparable to claim that “ the word luckily pop into existence yesterday with all the feature it now have . ” behe ' s not be fully honest here . ) what i quote behe say be exactly what he say and be his position on the matter . i have not misrepresent behe ' s position on this . now , a charge of wrongdoing be discard unless the party make the accusation can fully support his charge : burden of proof fall upon the accuser , not the accuse . you have fail to support your charge , so i prevail . now , if you want to continue push your charge of wrongdoing on my part , you need to show where , in behe ' s “ darwin ' s black box ” , he go on to show that brute luck be actually impossible : where behe show that brute luck can be absolutely and definitively rule out , 100 % . until you do , you have fail to rebut my counter to your statement , and , i be also clear of your false charge . p : the only one play around with context here be you ! the context of my statement be that you claim to have proven evolution false , and i point out that : ( 1 ) in order for you to have succeed , one of several thing you would have to do ( but do not ) be to disprove multiple , simultaneous mutation ( brute luck ) and ( 2 ) behe himself say that multiple , simultaneous mutation can not be absolutely rule out . try to keep the context , okay .	0
well any group or individual not spout leave - tard drivel be actually a hate group . the military be of such low intellect that they be easy to sway into hate group . hence the homeland insecurity warn on return veteran .	1
so the founding father and their work be basicy view as an authority base on their competence ?	0
i be not argue that gun control will change the nature of men - though gun may make them more willing and confident to engage in crime . with guns criminal can do even more damage . add gun to crime be like add gasoline to a fire - it make an already exist problem worse . if you think that just as many people die from stab and beating in other developed nation as people die from gun in the us then you need to do more research .	0
so , which be it ? you do not want violator of federal law to have gun , yet you do not want them to get rid of them either . can not possibly do both , now can you ? which one ? do the law breaker keep them , or not ? make it against the law to keep the gun . now make it against the law to sell them . duh ! i guess we will just hang out in limbo - land !	1
methinks that our friend supersport have be read too much of the animorphs book series ( which be very popular among my two child ) - i would not put it past him to try to use something like that to produce the case .	1
damn , your link sure show a lack of knowledge . do you have any source that be not ignorant as all heck ? while hoyle come up with the term ' the big bang ' , he be mock it . hoyle be a proponent of the steady state concept of the universe , which he hold on to long after it be disprove by empirical evidence . ffs , if you be go to use a source , have one that at least have the history of the theory right ? yes , the estimate age of the universe change over time . we get increasingly more sophisticated way to measure it . in the last 30 year , the age estimate have not significantly change , but the + / - have narrow drastically . do try to use a source that be not over 30 year old .	0
answer include but be not limit to : • people need a solution for the problem of evil . • people want to have an `` objective `` standard for good and evil . • god say it , i believe it , that settle it .	1
and if that be the accepted rule for constitutional interpretation we would still have jim crow and the 1 4 th amendment would be as useful as the 3 rd . total fail on your part again galileo . . .	1
and secondly , it ' s a bit rich for them to call it murder when a blastocyst can turn into a tumour . and oncologists murder tumour all the time . 	1
people make mistake ( except some pro - evolutionist who respond with anger and blame others of ' twist their word ' . )	1
not much of anything else either , it would seem .	1
you know that , i know that , but the creationists do not know that .	0
why be it when creo ' s do not believe something , evo ' s always think because they have study or what have you that we creo ' s have to accept it as proof . i mean you do not accept anything as proof from creo ' s . if creo ' s do some carbon test and do it accurately and get some anomaly ' s , you ' d still reject it . i do not lie not even by ignorance . i just do not believe it ' s true , but i take it i be not allow my belief . what fact have disprove my worldview , my worldview be intact as it ever have be ?	0
can i tidy up this leftover part ? . fractionally .	0
when be science go to get start on the book of exodus ? job ? proverb ?	1
of course we can ignore all the emotional and physical problem woman lose when terminate a pregnancy .	1
`` the civil war be fight to establish the principle that each person own his own body - a principle that the pro - life crowd be try to destroy . `` each own his own body ? be you talk about the woman or the child in the womb ?	0
i have never be to amsterdam . a friend of mine go and he like it . i ' d like to go someday . hell , i ' d just like to get my x anywhere , really .	0
 omg brady , he betray his people ? and i think we the people be his people .	1
many of the christian denomination be ignore them the same way they ignore the prohibition against pork , mixed cloth , and stone your child to death because they sass you .	1
so then woman who be pregnant should not be allow to 1 ) smoke 2 ) take any kind of drug that could possibly harm the child 3 ) drink or do any otherwise legal action ? and vor take another giant step towards fascism .	0
on the contrary , the wet dream of those slaver over these appalling british figure miss the fact that bad as they be , those 3 or 4 more murder in the usa per hundred thousand population equates to your likelihood of be murder there as at least ten time high than in that dangerous place britain . suck on that .	1
so your only link to gay right and polygamy be a statement put out by a gay right conference 30 year ago that do not explain a link to polygamy , but show it ' s support for it ? hn . i be with justine on this one . this be a bit of a stretch . it would be like me imply that your support for `` traditional marriage `` also support spousal abuse just because marriage in the past allow for wife beating .	0
state - level government be largely worthless , in my opinion . it be complete absurdity to allow constitution to be ammended base on the vote of the people . people as a whole be largely bias , uninformed , and care only about the wellbeing of the majority , persecute the minority any chance they get . simply put , the will of the people be too often to benefit the majority and persecute the minority , and this can be see everywhere throughout history . the will of the people often deserve to be not only ignore but put in a little can and crush , for the voice of the people be not the voice of the people at all ; it be the voice of the majority . i can not know the intention of the creator of the california goverment when they create their judicial system , but if it be anything like the intention of the founder of our nation , then the judge be do precisely what it be intend to do : judge law which persecute the minority , assure that the government can not engage in such persecution without a whole lot of effort and not have to fear retaliation . if the point of judge be simply to give in to whatever pesecution 51 % of the population wish to force upon the other 49 % , then our government would be tyrannical in no time . you may feel that a bad precedent be set , but i consider it a far bad precedent for a judge to have give into the majority , to ignore what he feel be a destruction of freedom and equality , simply because it be popular to do so . i would also recommend that the california constitution be judge base on the fact that it likely have conflict statement , for example , it may state that everyone must recieve equal protection under the law , of which this be a clear denial . the california judge would probably not have the authority to refer to the federal constitution ; it would have to be take to the federal court for that .	0
and if one accept that gay citizen have equal right under that constitution , then one have to accept that a ban on gay marriage be intrinsically unconstitutional .	1
( note the key word `` also , `` which admit that it ' s human ) . as for the rest , this be more of the sort of `` defensive rationalization `` i talk about early , i . e . when people find it more reward to self - righteously defend their wrongdoing and thus shirk their responsibility to others , than to shoulder the burden to those they have harm , and thus they act in self - absorb narcissism and sociopathic dissociation , while likewise wax arrogant in self - deceive affirmation of their own `` brilliance `` and other superiority to do as they please , by simply deny say consequence however obvious - - illustrate here , by simply call a fetus a `` parasite `` and thus daintily strut off away from one ' s obvious duty to it , despite admit it ' s also human . however , a human be force into dependency on another for its life , be not a `` parasite , `` but a victim , and thus have the right to aid from the one responsible for that dependency . since you have admit that it ' s human , then the remainder be plain ; it also have the right to aid from the one responsible for its dependency , i . e . the man and woman in question who proximately cause it to be in its dependent situation through their willful action in full knowledge of that risk . here , the doctrine of strict liability would apply , in that normal sexual contact carry the inherent risk of pregnancy . this doctrine already apply to men , and should likewise apply to woman who choose to abort in spite of their responsibility to the prenatal human in question , create and make dependent on her for its life through her intentional action .	0
well , the short version be that shortly after the big bang , the universe be fill by a hot quark plasma . as it expand and cool , the process of nucleosynthesis produce the primordial elemental abundance , primarily hydrogen , with some deutirium , helium , and lithium . the physic be well understood , and verify by observation . quantify uncertainty in primordial nucleosynthesis without monte carlo simulation at roughly a billion year of age , star and galaxy form , some fraction of the star that form be massive supergiant , that burn up their hydrogen into other element , up to the atomic number of iron . this occur at a tremendous rate and in a few more billion year , these star go supernova and explode . prior to go supernova , these star go through a phase where the outer layer of the star be shed , provide way to transport the light element away from the star . you can see this in the following link : hubble chemically analyze the ring around supernova 1 9 8 7 a the trememdous radiation of the supernova permit the formation of element with atomic number higher than iron . the force of these explosion scatter the newly create element , create vast gas and dust cloud . eventually , the shockwave of another explosion initiate the collapse of one of these cloud , and the spinning hydrogen cloud begin to heat , eventually initiate nuclear fusion , and become our sun . as the sun begin to increase it ' s heat output , the volatile remains of the accretion disk be drive away from the inner portion of the solar system , leave mostly heavy elments . comet bombard the inner solar system , transport water , carbon , and amino acid to the newly forming earth , make dirt . in short , a truely wonderful creation .	1
f - - k ' in a ! right ! i do not want some damn man decide what ' s go to be legal for my body . they have no experience with the female anatomy except what they manage to bag , they should not be allow to decide for us . they have no idea what pregnancy be like , the damage it do to our body and our mind , and they do not have to pay to support a child that we be force to accept at knifepoint . where be the logic be violate woman a second time ? where ' s the justification for it ? do not the life of the unintended mother account for anything at all ? do you men have any idea of the dangerous precdent you ' d be set up with a total ban on abortion ? woman who have be rap and essentially tell `` you will have this child , you will carry it to term , or you will go to prison ! `` would likely commit suicide as a result , meaning that two life be gon na be lose .	1
the cricket in the plier feel pain . when you start to squeeze a cricket with a pair of plier , it start to wiggle and try to get away so as not to get crush by the plier . be it because the cricket feel pain ?	1
well , if you do not want a reaction , i would prefer if you not use the word `` god `` since it be load with so many other meaning and conotations than those you say you mean . the choice between our two stance be indeed one between choose a moral stance base on reasoned analysis ( imperfect as that may be ) and choose a moral stance base on blind faith ( i . e . not support by evidence ) in a moral code dictate by a religious authority . you say that my moral code be a code that put faith only in myself . that be not true . i very openly acknowledge that if i never have input from the outside - moral code which be present to me with the reason behind them - then my moral code as determine solely by myself would have be meager indeed . i have have a wide range of influence which have help determine my moral code : - the moral code of my folk during my upbringing - the moral code of the moderate form of roman catholicism i grow up with - the moral code generally accept by the moderate democratic part of society - the moral stance of friend - the moral philosophy of kant and other philosopher i have read about i be sure that i could even come up with more than that . from all of those , i have glean a morality that work best for me , where my moral code seem to be quite a common one . the moral rule which i accept be typically the one which give the reason behind them and whose base assumption i agree with . the moral rule which i reject be typically the one which give no support reason or whose base assumption i disagree with . i suspect that you assume that if a morality be not ground in religious rule , then it become base on selfishness . that be not true . we be all inspire by hero that sacrifice themselves for others - be they secular or religious ( as jesus himself can be view as a hero ) . there be a lot of overlap in morality between secular morality and religious ( mainly christian ) morality - against theft , murder , etc . however , i find too many of the religious rule very arbitrary ( such as the anti - gay propaganda , some religion ' s ban on contraceptive , the idea of the infalibility of the pope , etc . ) that i certainly will not follow religious rule blindly . furthermore , so much of religious morality be determine simply by religious men who be set in the local morality of their time and attach that morality to the religion . even if jesus be divine , it would be very hard today to know how to throw away all the junk morality that be add after his time and extract the pure origin .	0
you seriously need to take a basic biology course so you can stop stick your foot in your mouth an egg be not larva , and larva be not a caterpillar , and a caterpillar be not a butterfly - much the same as a zygote be not a embryo , and a embryo be not a fetus , and a fetus be not a baby , and a baby be not an adult . i challenge you to prove that a larva be exactly the same as a butterfly . if you can not even do something as simple as that , then you will never understand the process / transformation of what a human have to go through , and that in and of itself should give you a clue as to how much in denial you be in , and how much you have to twist the truth around just to justify your version of event . deal with it !	0
same thing happen in rwanda . first they put the name of all tutsi on list . then , the hutu come around with machettes and take them off of the list . permanently .	0
if this be your stance , then it ' s your job to prove it correct . show us that britain be just fine , show us that the criminal be not award more protection than their victim . show us thimble head . show us or shut up .	1
